"","X2.5..9_1","X50..9_1","X97.5..9_1","X2.5..9_10","X50..9_10","X97.5..9_10","X2.5..9_11","X50..9_11","X97.5..9_11","X2.5..9_12","X50..9_12","X97.5..9_12","X2.5..9_13","X50..9_13","X97.5..9_13","X2.5..9_14","X50..9_14","X97.5..9_14","X2.5..9_15","X50..9_15","X97.5..9_15","X2.5..9_16","X50..9_16","X97.5..9_16","X2.5..9_17","X50..9_17","X97.5..9_17","X2.5..9_19","X50..9_19","X97.5..9_19","X2.5..9_2","X50..9_2","X97.5..9_2","X2.5..9_20","X50..9_20","X97.5..9_20","X2.5..9_21","X50..9_21","X97.5..9_21","X2.5..9_22","X50..9_22","X97.5..9_22","X2.5..9_23","X50..9_23","X97.5..9_23","X2.5..9_24","X50..9_24","X97.5..9_24","X2.5..9_25","X50..9_25","X97.5..9_25","X2.5..9_26","X50..9_26","X97.5..9_26","X2.5..9_27","X50..9_27","X97.5..9_27","X2.5..9_28","X50..9_28","X97.5..9_28","X2.5..9_29","X50..9_29","X97.5..9_29","X2.5..9_30","X50..9_30","X97.5..9_30","X2.5..9_31","X50..9_31","X97.5..9_31","X2.5..9_32","X50..9_32","X97.5..9_32","X2.5..9_4","X50..9_4","X97.5..9_4","X2.5..9_5","X50..9_5","X97.5..9_5","X2.5..9_7","X50..9_7","X97.5..9_7","X2.5..9_8","X50..9_8","X97.5..9_8","X2.5..9_9","X50..9_9","X97.5..9_9"
"6",0.461538461538462,0.730964467005076,1.13385826771654,0.690987124463519,1.06622516556291,1.67708333333333,0.623711248352142,0.834033613445378,1.10124826629681,0.682070240295749,0.958441558441558,1.36174969249692,0.414342629482072,0.662420382165605,1.02970297029703,0.541747572815534,0.694894146948941,0.887122416534181,0.535176901179341,0.738910724312184,1.01938458859486,0.570873786407767,0.751918158567775,0.986577181208054,0.569444444444444,0.83248730964467,1.22388059701493,0.505305039787798,0.664921465968586,0.86986301369863,0.751501540041068,1.06705539358601,1.5,0.631147540983607,0.900584795321637,1.26229508196721,0.615733442187398,0.811320754716981,1.06611570247934,0.635135135135135,0.903846153846154,1.29357798165138,0.5,0.760869565217391,1.15384615384615,0.547019867549669,0.719512195121951,0.940774487471526,0.816120906801008,1.17818181818182,1.67897506476684,0.77431489268078,1.12359550561798,1.63170163170163,0.745804079852539,1.0375,1.42053789731051,0.811068702290076,1.12582978962289,1.53429602888087,0.403755868544601,0.661538461538462,1.06832298136646,0.626801152737752,0.866533864541833,1.1820652173913,0.566115702479339,0.83030303030303,1.21238938053097,0.676390909736146,1.0234375,1.5,0.527472527472527,0.774193548387097,1.14285714285714,0.472286019835258,0.71523178807947,1.06930693069307,0.754530477759473,0.94824016563147,1.19270833333333,0.561952440550688,0.748333333333333,0.980349344978166,0.734743694060212,0.943573667711599,1.20239680426099
"7",0.467911341853035,0.737373737373737,1.140625,0.699570815450644,1.08666666666667,1.69791666666667,0.619905956112853,0.830882352941177,1.09861111111111,0.685082872928177,0.966233766233766,1.37269372693727,0.414662010843942,0.663492063492063,1.03465346534653,0.53443258971872,0.683622828784119,0.869119497560562,0.532340958639836,0.737668161434978,1.01464919043948,0.564547206165703,0.743654822335025,0.973421926910299,0.569444444444444,0.824120603015075,1.21481481481481,0.500660501981506,0.661431064572426,0.865296803652968,0.727979216226368,1.03790087463557,1.4530612244898,0.615803814713896,0.877669902912621,1.23497267759563,0.618138424821002,0.814465408805031,1.0702479338843,0.624434389140271,0.884615384615385,1.27777777777778,0.497607655502392,0.753623188405797,1.14285714285714,0.563249001331558,0.736933797909408,0.965753424657534,0.808564231738035,1.16727272727273,1.66321243523316,0.770308530657049,1.13064516129032,1.64553990610329,0.754813863928113,1.04812834224599,1.44827586206897,0.825,1.14095744680851,1.55434782608696,0.393000458641342,0.65,1.04320987654321,0.616929698708752,0.856573705179283,1.16847826086957,0.547325102880658,0.806060606060606,1.1875,0.700692041522491,1.06299212598425,1.55769230769231,0.529197080291971,0.779569892473118,1.15079365079365,0.473837209302326,0.718061674008811,1.06885245901639,0.738812494885852,0.927385892116183,1.17015706806283,0.554307116104869,0.736318407960199,0.961038961038961,0.724165988608625,0.930962343096234,1.18983957219251
"8",0.469648562300319,0.742424242424242,1.1484375,0.690913301052786,1.07333333333333,1.67708333333333,0.626373626373626,0.839116719242902,1.10373443983402,0.686131386861314,0.976623376623377,1.39776951672862,0.417821782178218,0.666668330471589,1.055,0.5125,0.658838071693449,0.836767584392247,0.521857068308164,0.721724524076148,0.992301770592764,0.568675209014904,0.748743718592965,0.986754966887417,0.571917808219178,0.835,1.21897810218978,0.492734478203435,0.649825783972125,0.847727272727273,0.742819319173698,1.06122448979592,1.49180327868852,0.619241192411924,0.882239382239382,1.24523160762943,0.612171837708831,0.807874015748032,1.06211180124224,0.619909502262443,0.883870967741936,1.26851851851852,0.511961722488038,0.77536231884058,1.17582417582418,0.55659121171771,0.729493891797557,0.954337899543379,0.814070351758794,1.17818181818182,1.67010309278351,0.766755612374424,1.12600969305331,1.6438679245283,0.764102564102564,1.06238859180036,1.46437346437346,0.81190019193858,1.128,1.53818181818182,0.381609195402299,0.636015325670498,1.02469135802469,0.615606936416185,0.846918489065606,1.15135135135135,0.532786885245902,0.783132530120482,1.16071428571429,0.710296684118674,1.07387862796834,1.56553571428571,0.521739130434783,0.770053475935829,1.14285714285714,0.467438494934877,0.711453744493392,1.05555555555556,0.737593382484871,0.927385892116183,1.17015706806283,0.547146401985112,0.728925619834711,0.952483801295896,0.731270358306189,0.940314136125654,1.20379374561419
"9",0.460063897763578,0.727272727272727,1.11627906976744,0.688034188034188,1.07333333333333,1.67708333333333,0.615445232466509,0.82124079915878,1.07579467084639,0.703096539162113,1.0025974025974,1.44029850746269,0.405118362685252,0.646687697160883,1.01485148514851,0.499506760383505,0.641532756489493,0.813479623824451,0.514563106796116,0.711807498601007,0.981481481481482,0.574952561669829,0.7575,0.99344262295082,0.584192439862543,0.845771144278607,1.23188405797101,0.477631578947368,0.632404181184669,0.825,0.748428070614749,1.06705539358601,1.5,0.63257065948856,0.9021113243762,1.27717391304348,0.612171837708831,0.809148264984227,1.06652806652807,0.631818181818182,0.896774193548387,1.28733774662513,0.521676421404682,0.782608695652174,1.2,0.553191489361702,0.727272727272727,0.949771689497717,0.81453634085213,1.17753623188406,1.67525773195876,0.762637362637363,1.12116316639742,1.64845605700713,0.758928571428571,1.05683836589698,1.45476772616137,0.79110251450677,1.09358288770053,1.4981684981685,0.360730593607306,0.603053435114504,0.975308641975309,0.609261939218524,0.836978131212724,1.14092140921409,0.555102040816327,0.81437125748503,1.20353982300885,0.70753064798599,1.07446808510638,1.57198443579767,0.530685920577617,0.781914893617021,1.15748031496063,0.468868733426466,0.710526315789474,1.05537459283388,0.733522518580935,0.925311203319502,1.16153414654047,0.547029702970297,0.726973684210526,0.950537634408602,0.716000208870519,0.921465968586387,1.17966424959965
"10",0.472805803707698,0.747474747474748,1.14728682170543,0.709401709401709,1.10666666666667,1.72916666666667,0.604117181314331,0.803157894736842,1.0539038440965,0.756363636363636,1.08333333333333,1.56981132075472,0.375984251968504,0.598746081504702,0.945544554455445,0.471661863592699,0.606547482793877,0.768388106416275,0.482152453752058,0.666106442577031,0.91533710594021,0.588679245283019,0.778054862842893,1.01628664495114,0.636000518851609,0.925742574257426,1.33571428571429,0.444137859081675,0.587826086956522,0.766439909297052,0.736734693877551,1.04941860465116,1.47966040949875,0.665749500692733,0.948374760994264,1.34054054054054,0.589498806682578,0.777952755905512,1.02277432712215,0.613636363636364,0.876623376623377,1.27358490566038,0.574162679425837,0.869565217391304,1.31868131868132,0.546524407688395,0.717277486910995,0.934090909090909,0.812967581047382,1.17689530685921,1.68041237113402,0.763736263736264,1.12459546925566,1.66267942583732,0.76363523855288,1.06560283687943,1.48029556650246,0.775193798449612,1.0752688172043,1.48148148148148,0.327999585835577,0.547528517110266,0.9,0.573082489146165,0.78727634194831,1.07317073170732,0.601626016260163,0.880952380952381,1.32142857142857,0.681260945709282,1.04289544235925,1.52549019607843,0.531867904668822,0.789473684210526,1.171875,0.451798561151079,0.687089715536105,1.0228013029316,0.772875816993464,0.973251028806584,1.22538860103627,0.55363748458693,0.736065573770492,0.96150768304675,0.695510204081633,0.892146596858639,1.13903743315508
"11",0.426717723182691,0.676767676767677,1.03875968992248,0.722222222222222,1.12666666666667,1.77894736842105,0.556071176081126,0.741052631578947,0.972375690607735,0.826164874551971,1.1974025974026,1.75285171102662,0.323643410852713,0.521875,0.822660098522167,0.429112133340022,0.54601226993865,0.694254887382995,0.432148626817447,0.600448933782267,0.823076923076923,0.587242026266417,0.774752475247525,1.01294498381877,0.648155854731588,0.961352657004831,1.42142857142857,0.401048492791612,0.53125,0.690744920993228,0.718367346938775,1.02325581395349,1.44855967078189,0.706666666666667,1.00760456273764,1.42857142857143,0.517772511848341,0.684952978056426,0.902892561983471,0.584474885844749,0.831168831168831,1.20754716981132,0.693697311460469,1.05072463768116,1.5938492063492,0.541721854304636,0.712543554006969,0.929545454545455,0.791154791154791,1.15412186379928,1.65128205128205,0.763079632416319,1.13290113452188,1.68028846153846,0.786163522012579,1.10619469026549,1.53562653562654,0.754385964912281,1.04878048780488,1.44943820224719,0.311258278145695,0.530075187969925,0.886792452830189,0.526772793053546,0.723658051689861,0.991825613079019,0.716599190283401,1.05357142857143,1.59459459459459,0.62962962962963,0.964864864864865,1.4,0.560283687943262,0.827225130890052,1.234375,0.420827389443652,0.639913232104121,0.954692556634304,0.824356786506177,1.03469387755102,1.30334190231362,0.542435424354244,0.720588235294118,0.944325481798715,0.694194603434178,0.889005235602094,1.12898936170213
"12",0.403753744816777,0.64,0.984806201550385,0.656652360515021,1.02684563758389,1.61052631578947,0.556426332288401,0.745798319327731,0.979310344827586,0.842010771992819,1.22135416666667,1.79007633587786,0.308880308880309,0.493827160493827,0.784313725490196,0.478000058438843,0.608272506082725,0.778816199376947,0.442967441826721,0.619314991577765,0.855718703771521,0.606403013182674,0.797029702970297,1.04885993485342,0.60702875399361,0.900473933649289,1.32867132867133,0.447058823529412,0.591695501730104,0.766859223056381,0.681597946714327,0.970930232558139,1.36885245901639,0.741721854304636,1.06261859582543,1.50943396226415,0.510588235294118,0.674961119751166,0.891170431211499,0.624927995391705,0.888157894736842,1.29807692307692,0.708133971291866,1.07246376811594,1.64444444444444,0.511873350923483,0.673611111111111,0.881818181818182,0.780193236714976,1.14134275618375,1.64795918367347,0.741321955071955,1.11563517915309,1.68304668304668,0.769787143263487,1.07936507936508,1.49633251833741,0.785009861932939,1.08743169398907,1.50188679245283,0.332614108801415,0.585185185185185,1.01282051282051,0.52659978913421,0.726190476190476,0.986522911051213,0.695121951219512,1.01785714285714,1.52678571428571,0.575221238938053,0.885558583106267,1.27952755905512,0.551236749116608,0.8125,1.2093023255814,0.422665141894129,0.638115631691649,0.952076677316294,0.804838709677419,1.01422764227642,1.27948717948718,0.525215252152522,0.695439739413681,0.904661016949153,0.726307189542484,0.930890052356021,1.1790450928382
"13",0.368421052631579,0.586206896551724,0.915384615384615,0.594827586206897,0.926174496644295,1.48387096774194,0.618098078269327,0.821129707112971,1.07977991746905,0.779929577464789,1.15364583333333,1.69731800766284,0.344045368620038,0.558282208588957,0.883602888941509,0.530689329556185,0.676293622141998,0.864615384615385,0.471751412429379,0.656188656796929,0.904098994586234,0.593572778827977,0.781094527363184,1.0228013029316,0.595015576323987,0.888372093023256,1.32638888888889,0.447902105006502,0.592082616179002,0.766146993318486,0.631901840490798,0.895652173913044,1.26122448979592,0.730870712401055,1.04924242424242,1.47733333333333,0.537193703913783,0.710769230769231,0.939024390243902,0.700460829493088,1.01333333333333,1.47572815533981,0.688995215311005,1.04347826086957,1.6,0.478947368421053,0.630849220103986,0.825396825396825,0.729665071770335,1.06643356643357,1.54040404040404,0.641630901287554,0.985172981878089,1.52551020408163,0.75251256281407,1.0583038869258,1.4609756097561,0.867850098619329,1.21212121212121,1.69230769230769,0.319607843137255,0.590579710144927,1.04487179487179,0.559712230215827,0.771825396825397,1.05135135135135,0.669354838709677,0.994011976047904,1.48214285714286,0.571174377224199,0.879452054794521,1.27380952380952,0.530035335689046,0.78125,1.16279069767442,0.421487603305785,0.641509433962264,0.962340039283375,0.775280898876405,0.975757575757576,1.22908601417666,0.511599511599512,0.676898222940226,0.880252100840336,0.729648129333619,0.928870292887029,1.18558077436582
"14",0.35207100591716,0.569377990430622,0.888059701492537,0.584352608598298,0.918367346938776,1.46739130434783,0.622365542066629,0.834375,1.10330578512397,0.72310405643739,1.06770833333333,1.57088122605364,0.382739212007505,0.61631419939577,0.976076555023923,0.551057957681693,0.70887573964497,0.900751879699248,0.467311539518642,0.646266142616508,0.895719844357977,0.573613766730402,0.753768844221106,0.993377483443709,0.567567567567568,0.859090909090909,1.28593444227006,0.441981747066493,0.580479452054795,0.753333333333333,0.624968561368209,0.895953757225434,1.25,0.702490170380079,1.01323251417769,1.42175066312997,0.582004555808656,0.777777777777778,1.03024193548387,0.702325581395349,1.02027027027027,1.4950495049505,0.673076923076923,1.01449275362319,1.53846153846154,0.495424836601307,0.65008576329331,0.859410430839002,0.642654222522987,0.951890034364261,1.37128712871287,0.512644722626082,0.816806722689076,1.3029490616622,0.733416770963705,1.03350970017637,1.4293556562705,0.881613416111448,1.24860335195531,1.74609375,0.296703296703297,0.576512455516014,1.06578947368421,0.587731811697575,0.815841584158416,1.1195652173913,0.662650602409639,0.982142857142857,1.47321428571429,0.60036832412523,0.910614525139665,1.32520325203252,0.47868111420194,0.703125,1.04651162790698,0.419755480398934,0.6579476861167,1.01238390092879,0.789137380191693,0.991967871485944,1.24755370157269,0.540296640690086,0.714968152866242,0.933471933471933,0.730926989335521,0.933962264150943,1.18962587371397
"15",0.36676217765043,0.595348837209302,0.941176470588235,0.602564102564103,0.972413793103448,1.56666666666667,0.631134969325153,0.851966873706004,1.13049450549451,0.688380281690141,1.01822916666667,1.50384615384615,0.373831806548586,0.602373887240356,0.971291866028708,0.552845528455285,0.715371372356124,0.913466970082323,0.461256117455139,0.636824324324324,0.878122647280256,0.576374502438332,0.754430379746835,0.993333333333333,0.53314121037464,0.822222222222222,1.25,0.452196382428941,0.597269624573379,0.786516853932584,0.57843137254902,0.847701149425287,1.21900826446281,0.694225721784777,1,1.41066666666667,0.595936794582393,0.795180722891566,1.06024096385542,0.668224299065421,0.972789115646258,1.43,0.716346153846154,1.07971014492754,1.63736263736264,0.5,0.660504201680672,0.873333333333333,0.589164785553047,0.881756756756757,1.29207920792079,0.459805204740755,0.777969018932874,1.27323943661972,0.748435544430538,1.05467372134039,1.4656862745098,0.905004887585533,1.27272727272727,1.77075098814229,0.279917278274215,0.559859154929577,1.06711409395973,0.610241820768137,0.844488188976378,1.16260162601626,0.634538152610442,0.94047619047619,1.39854219342604,0.67569541657259,1.00578034682081,1.45621989381526,0.469923294182053,0.692708333333333,1.03100775193798,0.403147699757869,0.63915547024952,0.997005988023952,0.768987341772152,0.968127490039841,1.21804511278195,0.569543136634648,0.757911392405063,0.991718426501035,0.7424063276987,0.950785340314136,1.21066666666667
