"","Lower CI","Point Estimate","Upper CI"
"0",0.872459700733777,0.925916929803255,0.980137558655268
"1",0.806092642242936,0.856338727701668,0.908535026078255
"2",0.835911731655632,0.885421412300683,0.938397778940168
"3",0.929988864460497,0.983275471698113,1.04090882603497
"4",0.908818766256073,0.954181855812489,1.00105408254277
"5",0.896847505027957,0.93439133186826,0.972907289057717
"6",0.934424487392798,0.973135292218276,1.01340096519461
"7",0.917643276108969,0.953335107273164,0.99020789560733
"8",0.891684711112953,0.934609046110096,0.978620012984159
"9",0.81008766310562,0.856553811807558,0.905719531444901
