"","X2.5..9_1","X50..9_1","X97.5..9_1","X2.5..9_10","X50..9_10","X97.5..9_10","X2.5..9_11","X50..9_11","X97.5..9_11","X2.5..9_12","X50..9_12","X97.5..9_12","X2.5..9_13","X50..9_13","X97.5..9_13","X2.5..9_14","X50..9_14","X97.5..9_14","X2.5..9_15","X50..9_15","X97.5..9_15","X2.5..9_18","X50..9_18","X97.5..9_18","X2.5..9_19","X50..9_19","X97.5..9_19","X2.5..9_2","X50..9_2","X97.5..9_2","X2.5..9_21","X50..9_21","X97.5..9_21","X2.5..9_22","X50..9_22","X97.5..9_22","X2.5..9_23","X50..9_23","X97.5..9_23","X2.5..9_24","X50..9_24","X97.5..9_24","X2.5..9_3","X50..9_3","X97.5..9_3","X2.5..9_4","X50..9_4","X97.5..9_4","X2.5..9_5","X50..9_5","X97.5..9_5","X2.5..9_6","X50..9_6","X97.5..9_6","X2.5..9_7","X50..9_7","X97.5..9_7","X2.5..9_8","X50..9_8","X97.5..9_8","X2.5..9_9","X50..9_9","X97.5..9_9"
"1",0.744245524296675,0.97979797979798,1.27359279626857,0.726881720430108,0.952112676056338,1.23809523809524,0.797918554387132,0.975062344139651,1.19938650306748,0.843289156626506,1.17977528089888,1.69354838709677,0.763016157989228,1.07323232323232,1.50709219858156,0.722925457102672,0.937956204379562,1.21233579776083,0.781155015197568,1.07531380753138,1.49418604651163,0.692307692307692,1.00507614213198,1.42960288808664,0.566844919786096,0.854838709677419,1.26190476190476,0.659752482073911,0.96039603960396,1.42647058823529,1.09734513274336,1.61038961038961,2.43137254901961,0.598425196850394,0.817204301075269,1.13432835820896,0.490445859872611,0.802083333333333,1.203125,0.479508196721311,0.866666666666667,1.42682926829268,0.594858837086474,0.929203539823009,1.4,0.690909090909091,1.01333333333333,1.55102040816327,0.727272727272727,0.941176470588235,1.23076923076923,0.675840978593272,0.894736842105263,1.17553191489362,0.574626865671642,0.833935018050541,1.19689119170984,0.801932367149758,1.08496732026144,1.4625550660793,0.816946706993272,1.06839186691312,1.37294200916529
"2",0.739440021698335,0.973928359222477,1.26695842450766,0.69593147751606,0.912921348314607,1.19047619047619,0.780933062880324,0.95771144278607,1.18098159509202,0.818181818181818,1.16292134831461,1.66935483870968,0.743234203972896,1.04282115869018,1.46289752650177,0.730606488011283,0.95045871559633,1.22748815165877,0.796296296296296,1.08860759493671,1.50877192982456,0.686851211072664,0.994987468671679,1.41798419098822,0.545945945945946,0.814516129032258,1.20274311531841,0.621621621621622,0.901960784313726,1.35294117647059,1.1140350877193,1.62820512820513,2.49019607843137,0.595238095238095,0.806451612903226,1.11940298507463,0.480974723475622,0.787564766839378,1.17829457364341,0.465587044534413,0.845588235294118,1.35294117647059,0.596638655462185,0.938325991189427,1.42,0.7,1.02666666666667,1.57142857142857,0.721485411140584,0.934707903780069,1.21973094170404,0.635400907715582,0.838323353293413,1.10236220472441,0.534281065727024,0.784172661870504,1.12371134020619,0.798053527980535,1.07894736842105,1.44493392070485,0.82722143864598,1.0766406608536,1.38900813810578
"3",0.71882951653944,0.946398659966499,1.2390350877193,0.685897435897436,0.896648044692737,1.16727272727273,0.772819472616633,0.945409429280397,1.1580547112462,0.798418972332016,1.12849162011173,1.616,0.735611510791367,1.03022670025189,1.43508771929825,0.730113636363636,0.948339483394834,1.22673031026253,0.791277258566978,1.08547008547009,1.50295857988166,0.684902236272099,0.995024875621891,1.40845070422535,0.543010752688172,0.814516129032258,1.20238095238095,0.597315436241611,0.872549019607843,1.30882352941176,1.13157894736842,1.65384615384615,2.48076923076923,0.664,0.902173913043478,1.25757575757576,0.503144778081084,0.818652849740933,1.22480620155039,0.435483870967742,0.788321167883212,1.25618331053351,0.573033707865168,0.898678414096916,1.36912751677852,0.708931203931204,1.04,1.59183673469388,0.693931398416887,0.903780068728522,1.18468468468468,0.611607142857143,0.810650887573965,1.0703125,0.506082725060827,0.742857142857143,1.07216494845361,0.786240786240786,1.05960264900662,1.42222222222222,0.799782993435886,1.04385564184559,1.3449285712305
"4",0.717005076142132,0.944816053511706,1.2363238512035,0.66384778012685,0.869806094182826,1.13357400722022,0.762096774193548,0.935643564356436,1.14208047239769,0.820717131474104,1.15730337078652,1.648,0.717117117117117,1.00251889168766,1.40140845070423,0.710601719197708,0.921933085501859,1.19237951807229,0.779874213836478,1.07359307359307,1.47619047619048,0.66156462585034,0.960493827160494,1.36491228070175,0.551351351351351,0.82258064516129,1.21428571428571,0.573333333333333,0.843137254901961,1.2463768115942,1.15652173913043,1.68354430379747,2.55769230769231,0.661290322580645,0.891304347826087,1.24242424242424,0.509554140127389,0.829015544041451,1.24031007751938,0.424603174603175,0.77536231884058,1.24455198358413,0.559888579387187,0.881578947368421,1.34,0.711711711711712,1.05333333333333,1.61224489795918,0.692105263157895,0.900684931506849,1.17937219730942,0.640117994100295,0.844357976653696,1.11568123393316,0.508484958542981,0.743772241992883,1.07731958762887,0.813895781637717,1.09698996655518,1.46428571428571,0.773769462362175,1.00636653024102,1.29872798520424
"5",0.683944374209861,0.904682274247492,1.18122270742358,0.622641509433962,0.813698630136986,1.06071428571429,0.727454909819639,0.894088669950739,1.09667673716012,0.816,1.14930489430585,1.632,0.691891891891892,0.96969696969697,1.35211267605634,0.713872832369942,0.926829268292683,1.20194647201946,0.807692307692308,1.11013215859031,1.52727272727273,0.651999538535162,0.939172749391727,1.3356401384083,0.548913043478261,0.814516129032258,1.20238095238095,0.56953642384106,0.83495145631068,1.2463768115942,1.09565217391304,1.59493670886076,2.42307692307692,0.75,1.02197802197802,1.40909090909091,0.514376996805112,0.836369278929188,1.24806201550388,0.444,0.804347826086957,1.2906976744186,0.562326869806094,0.882608695652174,1.33574742941791,0.6875,1.02666666666667,1.57142857142857,0.680628272251309,0.887372013651877,1.16071428571429,0.62844702467344,0.829501915708812,1.09068010075567,0.51089588377724,0.74822695035461,1.08762886597938,0.807980049875312,1.09090909090909,1.46606334841629,0.770391583928789,0.999321164548976,1.29047340736411
"6",0.662468513853904,0.876666666666667,1.14347826086957,0.61522633744856,0.805929919137466,1.05281690140845,0.684,0.836185819070905,1.03323262839879,0.821862348178138,1.15340909090909,1.63709677419355,0.704678286421889,0.982323232323232,1.36491228070175,0.747058823529412,0.967619047619048,1.2512315270936,0.830564784053156,1.13122171945701,1.5527950310559,0.629568106312292,0.911057692307692,1.30240549828179,0.52972972972973,0.790322580645161,1.18072289156627,0.596026490066225,0.865384615384615,1.30434782608696,1.05982905982906,1.55,2.38461538461538,0.780487804878049,1.05494505494505,1.47692307692308,0.509677419354839,0.835978835978836,1.24409448818898,0.431408294468195,0.781021897810219,1.25882352941176,0.53021978021978,0.831896551724138,1.26973684210526,0.621621621621622,0.92,1.40816326530612,0.681462140992167,0.887755102040816,1.16517857142857,0.622857142857143,0.821092278719397,1.08728179551122,0.473557692307692,0.693661971830986,1.00510204081633,0.838383838383838,1.13310580204778,1.51598173515982,0.765093684941013,0.995036101083033,1.28197674418605
"7",0.64,0.849087893864013,1.10583153347732,0.625,0.817941952506596,1.07266435986159,0.667992047713718,0.817518248175182,1.00298507462687,0.835390946502058,1.17341040462428,1.66393442622951,0.695652173913043,0.972151898734177,1.35211267605634,0.787650602409639,1.01949317738791,1.31738035264484,0.833333333333333,1.13207547169811,1.54838709677419,0.569782107074449,0.825882352941177,1.18181818181818,0.527173913043478,0.788617886178862,1.16867469879518,0.577922077922078,0.855769230769231,1.28985507246377,0.991317120068366,1.44444444444444,2.20754716981132,0.796747967479675,1.07692307692308,1.48541958041957,0.546666666666667,0.886486486486487,1.32258064516129,0.42914979757085,0.791044776119403,1.26190476190476,0.531643924257561,0.824786324786325,1.24516129032258,0.616071428571429,0.92,1.40816326530612,0.754521963824289,0.986486486486487,1.30357142857143,0.631846462864981,0.845588235294118,1.12201979843759,0.508313539192399,0.750877192982456,1.08080808080808,0.861538461538462,1.16262975778547,1.56279069767442,0.754579834499312,0.978895374943871,1.26234116294487
"8",0.600249066002491,0.795379537953795,1.03655913978495,0.600782778864971,0.789203084832905,1.03716216216216,0.629890320684374,0.772946859903382,0.946745562130177,0.841004184100418,1.18235294117647,1.675,0.723132969034608,1.01017811704835,1.39788732394366,0.838461538461538,1.08565737051793,1.40102827763496,0.822463768115942,1.11274509803922,1.50331125827815,0.49685534591195,0.726436781609195,1.04635761589404,0.467391304347826,0.699186991869919,1.03614457831325,0.593548387096774,0.876190476190476,1.31428571428571,0.933333333333333,1.36585365853659,2.07407407407407,0.790322580645161,1.07692307692308,1.48484848484848,0.555172413793103,0.914772727272727,1.37606837606838,0.39662447257384,0.728682170542636,1.18987341772152,0.520215633423181,0.817796610169492,1.23717948717949,0.575221238938053,0.866666666666667,1.3265306122449,0.743654822335025,0.976666666666667,1.29646017699115,0.619363395225464,0.832442067736185,1.11190476190476,0.497600920977446,0.729166666666667,1.05527638190955,0.865435356200528,1.15901060070671,1.56190476190476,0.742257398485891,0.962946428571429,1.24322766570605
"9",0.562268803945746,0.747540983606557,0.978540772532189,0.585849963649582,0.771356783919598,1.01655629139073,0.589465547202599,0.72488038277512,0.888563049853372,0.719298245614035,1,1.41379310344828,0.61384335154827,0.864102564102564,1.19081272084806,0.849445324881141,1.0961145194274,1.41424802110818,0.7890625,1.04663212435233,1.40277777777778,0.427469135802469,0.625282167042889,0.90228013029316,0.433333333333333,0.639344262295082,0.951219512195122,0.668789808917197,0.981308411214953,1.47887323943662,0.804878048780488,1.19277108433735,1.8,0.774193548387097,1.05494505494505,1.45454545454545,0.587591240875912,0.981707317073171,1.46363636363636,0.36697247706422,0.661157024793388,1.06666666666667,0.517150395778364,0.820083682008368,1.24050632911392,0.566247477099829,0.853333333333333,1.30612244897959,0.725247524752475,0.963815789473684,1.28508771929825,0.60377358490566,0.827586206896552,1.11888111888112,0.429209498796941,0.63573883161512,0.911330049261084,0.838356164383562,1.11678832116788,1.49268292682927,0.647499149370534,0.842781222320638,1.09179575444636
"10",0.515375153751538,0.680194805194805,0.893390191897655,0.565862708719852,0.753086419753086,0.99025974025974,0.556840077071291,0.68646080760095,0.83768115942029,0.723502304147465,0.993670886075949,1.38938053097345,0.551282051282051,0.777777777777778,1.075,0.887438825448613,1.14046121593291,1.4703698820772,0.827868852459016,1.09782608695652,1.46376811594203,0.374429223744292,0.545454545454545,0.790996784565916,0.398876404494382,0.586776859504132,0.876543209876543,0.578616352201258,0.851851851851852,1.27777777777778,0.6640625,1,1.54545454545455,0.766129032258065,1.03260869565217,1.43939393939394,0.581974632174125,0.973856209150327,1.44660194174757,0.391959798994975,0.696428571428571,1.14705882352941,0.518421052631579,0.814049586776859,1.23125,0.548672566371681,0.826666666666667,1.26530612244898,0.691747572815534,0.922330097087379,1.23913043478261,0.567567567567568,0.775167785234899,1.04761904761905,0.436781609195402,0.644067796610169,0.926829268292683,0.780281690140845,1.04135338345865,1.37810945273632,0.567017305734645,0.737748344370861,0.954857142857143
