"","X2.5..9_1","X50..9_1","X97.5..9_1","X2.5..9_10","X50..9_10","X97.5..9_10","X2.5..9_11","X50..9_11","X97.5..9_11","X2.5..9_12","X50..9_12","X97.5..9_12","X2.5..9_13","X50..9_13","X97.5..9_13","X2.5..9_14","X50..9_14","X97.5..9_14","X2.5..9_15","X50..9_15","X97.5..9_15","X2.5..9_18","X50..9_18","X97.5..9_18","X2.5..9_19","X50..9_19","X97.5..9_19","X2.5..9_2","X50..9_2","X97.5..9_2","X2.5..9_21","X50..9_21","X97.5..9_21","X2.5..9_22","X50..9_22","X97.5..9_22","X2.5..9_23","X50..9_23","X97.5..9_23","X2.5..9_24","X50..9_24","X97.5..9_24","X2.5..9_3","X50..9_3","X97.5..9_3","X2.5..9_4","X50..9_4","X97.5..9_4","X2.5..9_5","X50..9_5","X97.5..9_5","X2.5..9_6","X50..9_6","X97.5..9_6","X2.5..9_7","X50..9_7","X97.5..9_7","X2.5..9_8","X50..9_8","X97.5..9_8","X2.5..9_9","X50..9_9","X97.5..9_9"
"1",0.671280276816609,0.916535433070866,1.23305084745763,0.575809199318569,0.780600461893764,1.04320987654321,0.6138147566719,0.859340659340659,1.17771084337349,0.882260644843712,1.26506024096386,1.82608695652174,0.693311582381729,0.990675990675991,1.40728476821192,0.619277108433735,0.88013698630137,1.22380952380952,0.662371134020619,0.969811320754717,1.39673913043478,0.622641509433962,1.07317073170732,1.76785714285714,0.335443037974684,0.595505617977528,1.00952380952381,0.373076923076923,0.673611111111111,1.16867469879518,0.616915422885572,0.892086330935252,1.31914893617021,0.391752577319588,0.684684684684685,1.15151515151515,0.32016632016632,0.652542372881356,1.06206896551724,0.228951638178816,0.590909090909091,1.08333333333333,0.466666666666667,0.826771653543307,1.40939597315436,0.775510204081633,1.24590163934426,2,0.647580590430947,0.915824915824916,1.30159182922341,0.654814814814815,0.898373983739837,1.21763085399449,0.39622641509434,0.616,0.924,0.761467889908257,1.05396825396825,1.44978165938865,0.715114217705645,1.00043271311121,1.36968854384097
"2",0.674019986734169,0.916139240506329,1.23460752555902,0.548986486486487,0.745412844036697,0.99388379204893,0.58868501529052,0.819148936170213,1.11594202898551,0.855283899602082,1.22485207100592,1.78448275862069,0.669902912621359,0.953917050691244,1.3485342019544,0.626341426727185,0.890034364261168,1.23635078964497,0.663239074550129,0.973584905660377,1.39459459459459,0.607033639143731,1.03116883116883,1.67510548523207,0.322683706070288,0.573863636363636,0.971153846153846,0.349809885931559,0.63448275862069,1.0952380952381,0.616504854368932,0.888111888111888,1.29591836734694,0.384615384615385,0.669642857142857,1.11982700135685,0.298039215686275,0.614143920595533,1,0.209471766848816,0.539906103286385,1,0.460018409734118,0.822393822393822,1.40131578947368,0.785714285714286,1.26229508196721,2.08108108108108,0.644549763033175,0.918918918918919,1.30769230769231,0.594879813760413,0.812379110251451,1.09660574412533,0.367622259696459,0.569190600522193,0.848249027237354,0.745412286126572,1.0282131661442,1.41991341991342,0.719631901840491,1.00600343053173,1.38162544169611
"3",0.653935185185185,0.893987341772152,1.20985010706638,0.54222972972973,0.732876712328767,0.978658536585366,0.57814871016692,0.807203389830508,1.10115606936416,0.814516129032258,1.16763005780347,1.69747899159664,0.656500802568218,0.931662870159453,1.31935483870968,0.615568862275449,0.877133105802048,1.2209026128266,0.649616368286445,0.951310861423221,1.36559139784946,0.601481180428549,1.01522842639594,1.65289256198347,0.323717948717949,0.577142857142857,0.980582524271845,0.338403041825095,0.613793103448276,1.07228915662651,0.608490566037736,0.871621621621622,1.26470588235294,0.423469387755102,0.734513274336283,1.23880597014925,0.30151235914213,0.629482071713147,1.03267973856209,0.192857142857143,0.48868778280543,0.907563025210084,0.438709677419355,0.778625954198473,1.31612903225806,0.795918367346939,1.25806451612903,2.05263157894737,0.618823529411765,0.879598662207358,1.25837320574163,0.557666214382632,0.75830258302583,1.02493765586035,0.349565168349219,0.534704370179949,0.803088803088803,0.727272727272727,1.00313479623824,1.38528138528139,0.698338968168858,0.974829351535836,1.33625730994152
"4",0.653179190751445,0.892575039494471,1.20732958600999,0.525083612040134,0.71689497716895,0.960244648318043,0.583333333333333,0.818181818181818,1.11834319526627,0.830561763181759,1.18390804597701,1.71666666666667,0.630744849445325,0.896396396396396,1.25949367088608,0.599033816425121,0.856649395509499,1.19806763285024,0.635897435897436,0.939393939393939,1.34782608695652,0.574572609072648,0.958128078817734,1.56224899598394,0.31875,0.56043956043956,0.944665109034265,0.32824427480916,0.597222222222222,1.04878048780488,0.633333333333333,0.904761904761905,1.31683168316832,0.414141414141414,0.719298245614035,1.20588235294118,0.303001715265866,0.622568093385214,1.0126582278481,0.172852480587837,0.447698744769874,0.84251968503937,0.422268907563025,0.75,1.26415094339623,0.79,1.25396825396825,2.02564102564103,0.620283018867924,0.876666666666667,1.25238095238095,0.577896138482024,0.786231884057971,1.06112469437653,0.34375,0.523809523809524,0.782771535580524,0.757462138546844,1.04792332268371,1.45132743362832,0.672644376899696,0.940901360544218,1.28962703962704
"5",0.630517779659223,0.862838915470494,1.16594827586207,0.499138725960183,0.681192660550459,0.913846153846154,0.564541213063764,0.790849673202614,1.08358208955224,0.819277108433735,1.17241379310345,1.71428571428571,0.611464968152866,0.870748299319728,1.23472668810289,0.593019437991024,0.851724137931035,1.19036144578313,0.649484536082474,0.958174904942966,1.37704918032787,0.568483063328424,0.950738916256158,1.55645161290323,0.316589684561129,0.558011049723757,0.94392523364486,0.337254901960784,0.618705035971223,1.08860759493671,0.580645161290323,0.834437086092715,1.21153846153846,0.46039603960396,0.788135593220339,1.32857142857143,0.29431929636104,0.607547169811321,0.993827160493827,0.177316293929712,0.4625,0.874015748031496,0.415962339501827,0.73021582733813,1.23780487804878,0.762376237623762,1.22222222222222,1.97435897435897,0.632603406326034,0.899653979238754,1.29353233830846,0.549492385786802,0.742710120068611,0.995402298850575,0.344771241830065,0.524875621890547,0.77859778597786,0.74650087398697,1.03514376996805,1.44,0.671532846715328,0.939974457215837,1.28671328671329
"6",0.627684964200477,0.858075040783034,1.16629711751663,0.512864493996569,0.700234192037471,0.940251572327044,0.540284360189573,0.755802027779406,1.03644238739983,0.828571428571429,1.18713450292398,1.73504273504274,0.614533965244866,0.874157303370787,1.23101265822785,0.617253948967193,0.888111888111888,1.24509803921569,0.661375661375661,0.980392156862745,1.41242937853107,0.550872093023256,0.917675544794189,1.49817232887885,0.308176100628931,0.547486033519553,0.933557692307689,0.357142857142857,0.652173913043478,1.13924050632911,0.571428571428571,0.821192052980132,1.20388349514563,0.446511627906977,0.768,1.2972972972973,0.288321167883212,0.600760456273764,0.9875,0.170919702319988,0.447698744769874,0.849206349206349,0.37992125984252,0.667820069204152,1.12209302325581,0.704081632653061,1.13114754098361,1.81578947368421,0.624401913875598,0.884745762711864,1.27317073170732,0.526570048309179,0.715927750410509,0.956140350877193,0.305900621118012,0.46135831381733,0.691228070175439,0.75626423690205,1.05063291139241,1.4625550660793,0.674301622327898,0.941101152368758,1.28949254719596
"7",0.63681592039801,0.879725085910653,1.19626168224299,0.517529215358932,0.709382151029748,0.953846153846154,0.511415525114155,0.713375796178344,0.98533724340176,0.842323651452282,1.21556886227545,1.79646017699115,0.61244019138756,0.874715261958998,1.24675324675325,0.618203309692671,0.890971039182283,1.25419664268585,0.687679083094556,1.02564102564103,1.48148148148148,0.505763688760807,0.851941747572815,1.39285714285714,0.30503144654088,0.551136363636364,0.950980392156863,0.356,0.654411764705882,1.15584415584416,0.536697247706422,0.78,1.14705882352941,0.4688995215311,0.809917355371901,1.36111111111111,0.289727143781416,0.607407407407407,1.00613496932515,0.164086687306502,0.434426229508197,0.828125,0.388329979879276,0.689285714285714,1.15568862275449,0.676470588235294,1.078125,1.76923076923077,0.722772277227723,1.03180212014134,1.47474747474747,0.549581839904421,0.746753246753247,1.00656455142232,0.348534201954397,0.52970297029703,0.801498127340824,0.761861667744021,1.06329113924051,1.46086956521739,0.687474871778965,0.965456155890168,1.32926829268293
"8",0.601729057506048,0.832469775474957,1.13679245283019,0.541422376853715,0.745145631067961,1.00326797385621,0.468521229868228,0.65843621399177,0.909090909090909,0.858974358974359,1.24074074074074,1.84403669724771,0.65834754209087,0.942992874109264,1.34576271186441,0.625717566016074,0.902317880794702,1.26744186046512,0.66374269005848,0.991266375545852,1.44585987261146,0.47376311844078,0.795969773299748,1.31120331950207,0.292517006802721,0.53416149068323,0.924731182795699,0.375510204081633,0.686567164179104,1.19480519480519,0.518518518518518,0.751677852348993,1.09803921568627,0.462264150943396,0.796747967479675,1.34246575342466,0.276157804459691,0.583333333333333,0.975757575757576,0.144609831029186,0.394957983193277,0.758064516129032,0.40461215932914,0.720149253731343,1.19875776397516,0.764705882352941,1.2037037037037,2.03125,0.704326923076923,1.01034482758621,1.43627450980392,0.544924154025671,0.74481658692185,1.00646551724138,0.371681415929204,0.564516129032258,0.853658536585366,0.766355140186916,1.06840390879479,1.4841628959276,0.717081808099637,1.01697312588402,1.4144262295082
"9",0.553398058252427,0.775510204081633,1.06293706293706,0.577067669172932,0.787179487179487,1.04787127729206,0.453592814371257,0.635220125786163,0.878260869565217,0.742081447963801,1.07894736842105,1.59223300970874,0.648076923076923,0.918256130790191,1.30128438238903,0.629107981220657,0.905405405405405,1.27626662120695,0.691780821917808,1.01507537688442,1.47445255474453,0.427452669348856,0.719480519480519,1.1940947342887,0.326359832635983,0.582089552238806,1.02631578947368,0.446808510638298,0.8203125,1.43835616438356,0.478260869565217,0.697183098591549,1.02061855670103,0.487309644670051,0.842105263157895,1.41176470588235,0.25353334076165,0.557093425605536,0.952662721893491,0.125,0.355555555555556,0.683760683760684,0.452629814497504,0.78714859437751,1.30666666666667,0.703296703296703,1.12280701754386,1.82857142857143,0.679814385150812,0.983221476510067,1.3952380952381,0.572792362768496,0.781758957654723,1.06430155210643,0.361328125,0.550595238095238,0.825892857142857,0.79682325487013,1.10071942446043,1.51485148514851,0.70401954287801,0.996856993190152,1.38201494179713
"10",0.514742014742015,0.719931271477663,0.978971962616822,0.569029850746269,0.774111675126904,1.03389830508475,0.443915389726047,0.618843683083512,0.852507374631268,0.733559552271245,1.06081081081081,1.55445544554455,0.630994250151312,0.890532544378698,1.25416666666667,0.632558139534884,0.911222780569514,1.29223843456622,0.716312056737589,1.05208333333333,1.53030303030303,0.394863563402889,0.664864864864865,1.09821428571429,0.310043668122271,0.550387596899225,0.959459459459459,0.484210526315789,0.851851851851852,1.48387096774194,0.416666666666667,0.600714214364199,0.876288659793814,0.48469387755102,0.84070796460177,1.43939393939394,0.232803419949298,0.524647887323944,0.90316796008869,0.113698486256636,0.333333333333333,0.65546218487395,0.444695259593679,0.788,1.32214765100671,0.738095238095238,1.16981132075472,1.9375,0.653669724770642,0.943708609271523,1.35071090047393,0.532856624623284,0.72755905511811,0.985074626865672,0.385376033702606,0.582822085889571,0.87962962962963,0.750626785321907,1.0374531835206,1.42783505154639,0.722438391699092,1.0084490042245,1.38216259880367
"11",0.493946731234867,0.691525423728814,0.940092165898618,0.567219152854512,0.77,1.02325581395349,0.405310476082263,0.573221757322176,0.78735632183908,0.799043062200957,1.15972222222222,1.73958333333333,0.701123595505618,0.981132075471698,1.38666666666667,0.575325957403644,0.838141025641026,1.19134396355353,0.79467680608365,1.16759776536313,1.69918699186992,0.373801916932907,0.629032258064516,1.03083700440529,0.36322869955157,0.648,1.125,0.45402400808039,0.801801801801802,1.390625,0.402912621359223,0.584507042253521,0.864583333333333,0.516304347826087,0.904761904761905,1.55737704918033,0.224582701062215,0.513888888888889,0.896969696969697,0.108071135430917,0.321138211382114,0.642408036785284,0.484135572965078,0.869918699186992,1.46575342465753,0.715831074977417,1.16,1.93333333333333,0.642979956046544,0.935483870967742,1.34259259259259,0.493136219640971,0.675832127351664,0.917485265225933,0.459745762711864,0.693290734824281,1.03827751196172,0.752777777777778,1.03831417624521,1.43405310705842,0.822134387351779,1.11827956989247,1.51966942976635
"12",0.491606714628297,0.68676716917923,0.938215102974828,0.56292437324826,0.763414634146341,1.01623376623377,0.396778916544656,0.562240663900415,0.778735632183908,0.838133070301291,1.22142857142857,1.81914893617021,0.670480549199085,0.939102564102564,1.3319702158572,0.587266739846323,0.860128617363344,1.22146118721461,0.778625954198473,1.13966480446927,1.67213114754098,0.359497645211931,0.612299465240642,1.00438596491228,0.408256880733945,0.735537190082645,1.27142857142857,0.422057788944724,0.75,1.3125,0.409756097560976,0.595744680851064,0.875,0.492227979274611,0.863636363636364,1.484375,0.213873456851958,0.493464052287582,0.883040935672515,0.111698419089599,0.334661354581673,0.672,0.515837104072398,0.926829268292683,1.56164383561644,0.670731707317073,1.07843137254902,1.83333333333333,0.641083521444695,0.937293729372937,1.33962264150943,0.472367049009385,0.646219686162625,0.879654433153261,0.449799196787149,0.689230769230769,1.03225806451613,0.752873563218391,1.03968253968254,1.43169398907104,0.874268284154145,1.18790035587189,1.61568247821878
