"","X2.5..2","X50..2","X97.5..2","X2.5..3","X50..3","X97.5..3","X2.5..4","X50..4","X97.5..4","X2.5..5","X50..5","X97.5..5","X2.5..6","X50..6","X97.5..6","X2.5..7","X50..7","X97.5..7","X2.5..8","X50..8","X97.5..8","X2.5..9","X50..9","X97.5..9"
"50",0.822037257233452,0.961966604823748,1.13147845062739,1.02384655261794,1.19842233009709,1.40170333569908,1.18136160714286,1.36404639175258,1.57867263236391,1.03667340456252,1.18520964014526,1.36036377415688,0.929286335944299,1.01044911635356,1.09531777955437,0.9901007779955,1.07700419096723,1.17080116269991,0.96102589160233,1.05238234434376,1.14619912875347,1.00763016157989,1.27123442808607,1.58212796363278
"51",0.83960396039604,0.981027302174919,1.15469982725152,1.06276150627615,1.23978035387431,1.45041847659835,1.19461581604038,1.37864077669903,1.59789947486872,1.07712532865907,1.22859046984339,1.4077892325315,0.941051078551774,1.02329798716205,1.11103978252573,1.00912706506221,1.09767054908486,1.19179993958497,0.972126176924304,1.06457344336374,1.16083707355929,0.997286295793758,1.25712656784493,1.56499528616675
"52",0.822006472491909,0.965779467680608,1.13646532438479,1.10513540024623,1.29153605015674,1.50694952450622,1.25826681870011,1.45197368421053,1.68476500037905,1.10534843866835,1.2609723160027,1.43875192604006,0.948667825079641,1.02889674126423,1.11781504416488,1.02393994725096,1.11412803532009,1.21140477511713,0.984729013557758,1.07855220991249,1.17715787197097,0.984948259642521,1.25276708786819,1.56502242152466
"53",0.7429055484964,0.877,1.03358868591632,1.05557177598666,1.23472041612484,1.43648709431378,1.23720930232558,1.4310692669805,1.67164179104478,1.09871756635848,1.26078028747433,1.44697564807541,0.935533580567296,1.01716805796188,1.10487596236099,1.02956141475208,1.120379042477,1.21758055569937,0.984589667241289,1.07924874026569,1.17683236443776,0.847286583015923,1.07732818509407,1.33632653061224
"54",0.703293951028847,0.84192096048024,1.00719640611058,1.01078320090806,1.18103448275862,1.38169123351435,1.20806545879603,1.40421195652174,1.64701195219123,1.09620024125452,1.26876090750436,1.46750100928543,0.935899611058545,1.01937969417318,1.10763710917478,1.03737986848761,1.12829399790945,1.22654147479218,0.988236391543031,1.08322685154211,1.18193267753763,0.725468577728776,0.927413671599718,1.14636644906118
"55",0.719660194174757,0.86780487804878,1.04893867924528,1.04030324066465,1.21808510638298,1.4212843747139,1.20927089097379,1.40601503759399,1.64823717948718,1.09452887537994,1.27243816254417,1.47824302134647,0.949589662394758,1.03125981778197,1.1206011834151,1.04628366429185,1.13868572999725,1.23801637618297,0.99824078616609,1.09543262411348,1.19622612969156,0.736850855239723,0.942715700141443,1.17341549295775
"56",0.725498007968127,0.872962607861937,1.0550405561993,1.02316384180791,1.19380355965722,1.39200614911606,1.18849089841456,1.37593473827328,1.60762509928515,1.08470444850701,1.26330731014904,1.47108958349704,0.951184377751225,1.03431218592965,1.12321420276684,1.05148441075804,1.14298293891029,1.24166154749183,1.00680338822827,1.10311899649678,1.20527225583405,0.782834114821289,0.993112947658402,1.23037542662116
"57",0.729733187909112,0.872941176470588,1.05698005698006,1.0133779264214,1.17898832684825,1.37414965986395,1.175888177053,1.35868102288022,1.58352941176471,1.07587666263603,1.25804171085189,1.46824947236263,0.957449877397952,1.04158167268163,1.12968005445882,1.06221191037713,1.15499697486387,1.25375210745909,1.01709929954677,1.11284551101281,1.21354577155178,0.81005291005291,1.01862940785096,1.25700447478456
"58",0.730238128054793,0.866112650046168,1.03875968992248,1.00053600879604,1.15849777211967,1.34615384615385,1.15309069901791,1.32801064537591,1.54015318890319,1.07992788461538,1.25928521373511,1.47236248413375,0.96425218458872,1.04927308447937,1.13702506157933,1.07035277468917,1.16554760594386,1.26609672983799,1.02358101135191,1.1169481981982,1.21655165324077,0.816337093565146,1.01675257731959,1.24644549763033
"59",0.736024844720497,0.870723352453841,1.04347826086957,0.997814207650273,1.15569620253165,1.34264705882353,1.14916810097533,1.32298546895641,1.53607241606204,1.0935923050722,1.28180862250263,1.50127780426767,0.971837367736022,1.0567682160804,1.14603445616828,1.07657454041393,1.17194545254591,1.2726477469425,1.03462891706141,1.12621304762439,1.22682554231592,0.80974358974359,1.00894568690096,1.23166926677067
"60",0.738927738927739,0.874080882352941,1.04793388429752,0.990705303444505,1.14756174794174,1.33431516936672,1.12364052661706,1.29485488126649,1.50424339785629,1.08624523863325,1.27307827307827,1.49382207578254,0.97092757666079,1.0567367571705,1.14696132596685,1.07986819341966,1.17521813093344,1.27666360169569,1.04451041629257,1.13671918650129,1.23768474824063,0.817948717948718,1.01851851851852,1.24512099921936
"61",0.738623103850642,0.874712114233072,1.04743519029233,0.972146368104861,1.13015873015873,1.31268436578171,1.09810671256454,1.2650363516193,1.46554364471669,1.06454518162714,1.25123500352858,1.4719800747198,0.970361677434633,1.05540959340367,1.14333050127443,1.07499874163185,1.17056727870649,1.27201093555296,1.05107295648889,1.14335917889217,1.24503431938286,0.810883729732041,1.01283697047497,1.23667711598746
"62",0.745257586231,0.880365296803653,1.05068119891008,0.939279957012359,1.08977556109726,1.2703488372093,1.02852253280091,1.18152031454784,1.36487509462528,1.0200222741028,1.20183163085594,1.4204977214254,0.967418003178731,1.05043928459366,1.13782453060195,1.08660426731079,1.18350232940532,1.28591187170459,1.05971539999159,1.15194797976991,1.25314957695539,0.791075050709939,0.986717267552182,1.20556414219474
"63",0.729151662709871,0.860770975056689,1.02539168017288,0.907486631016043,1.04882571075402,1.22174226061915,0.931663874206077,1.07142857142857,1.23780945236309,0.974107603205117,1.14998243765367,1.36359850062474,0.960663484100211,1.04347143298554,1.13159497395003,1.07609817033748,1.17206832366145,1.2744229931796,1.05719569965661,1.14819136522754,1.24692440109487,0.810266733769502,1.00625,1.22526636225266
"64",0.735570124768946,0.867044463818657,1.03110419906687,0.859190988223246,0.998215348007139,1.17342657342657,0.827832783278328,0.95859872611465,1.11234294161123,0.929353329095903,1.1021897810219,1.31195697145221,0.955031810294968,1.03852201257862,1.1261746084148,1.08226814034179,1.18191037501424,1.28316753947649,1.08696430783506,1.18124200811697,1.28583056760568,0.87329251059821,1.07665505226481,1.31489361702128
